--------- beginning of system
10-30 23:01:45.893  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_SETTINGS in package: com.uwz.ihrork at: Binary XML file line #97
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.GET_TASKS in package: com.uwz.ihrork at: Binary XML file line #99
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_COARSE_LOCATION in package: com.uwz.ihrork at: Binary XML file line #100
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.VIBRATE in package: com.uwz.ihrork at: Binary XML file line #101
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.uwz.ihrork at: Binary XML file line #104
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #105
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #106
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: com.android.launcher.permission.INSTALL_SHORTCUT in package: com.uwz.ihrork at: Binary XML file line #107
10-30 23:01:46.057  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #108
10-30 23:01:46.142  1444  1673 V StorageManagerService: Package null has legacy storage
10-30 23:01:46.198  1444  1536 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:01:46.254  1444  1833 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.uwz.ihrork token=25 restoreSet=0
10-30 23:01:46.255  1444  1833 V BackupManagerService: [UserID:0] Finishing install immediately
10-30 23:01:46.262  1444  1833 D PackageInstallerSession: Marking session 388992819 as applied
10-30 23:01:46.268  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10227; state: DISABLED
10-30 23:01:46.268  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10227; state: DISABLED
10-30 23:01:46.274  1444  2922 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10227; state: DISABLED
10-30 23:01:46.276  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@Atw
10-30 23:01:46.276  1444  1685 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-30 23:01:46.281  1444  2051 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-30 23:01:46.281  1444  2051 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.android.buyer/.mRve
10-30 23:01:46.282  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:01:46.283  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-30 23:01:46.283  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
10-30 23:01:46.283  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-30 23:01:46.283  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-30 23:01:46.283  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-30 23:01:46.283  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
10-30 23:01:46.283  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
10-30 23:01:46.283  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
10-30 23:01:46.283  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
10-30 23:01:46.283  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-30 23:01:46.290  1444  1444 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-30 23:01:46.290  1444  1444 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-30 23:01:46.291  1444  1444 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-30 23:01:46.325  1444  5554 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=1, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:01:46.333  1444  1685 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-30 23:01:46.348  1444  1685 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-30 23:01:46.364  1444  1830 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~NKyiVjqkd2xU6dXjiZ6lzA==/com.uwz.ihrork-KJmj4ykTTQkwcSGgoS9FvA==/base.apk
10-30 23:01:46.376  1444  3216 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10227; state: DISABLED
10-30 23:01:46.382  1444  1536 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:01:46.398  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@At8
10-30 23:01:46.400  1444  4177 W BackupTransportManager: Package com.uwz.ihrork enabled setting: 0
10-30 23:01:46.468  1444  1699 E KernelWakelockReader: neither /proc/wakelocks nor /d/wakeup_sources exists
10-30 23:01:46.468  1444  1699 W BatteryStatsImpl: Couldn't get kernel wake lock stats
10-30 23:01:46.468  1444  1686 I DropBoxManagerService: add tag=system_server_wtf isTagEnabled=true flags=0x2
10-30 23:01:46.745  1444  1833 E PackageManager: ERROR: could not load root hash from incremental install
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.games.mengmeizhitd at: Binary XML file line #58
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SYSTEM_ALERT_WINDOW in package: com.games.mengmeizhitd at: Binary XML file line #59
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.games.mengmeizhitd at: Binary XML file line #66
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.games.mengmeizhitd at: Binary XML file line #67
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.games.mengmeizhitd at: Binary XML file line #68
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.games.mengmeizhitd at: Binary XML file line #69
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.games.mengmeizhitd at: Binary XML file line #70
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SYSTEM_ALERT_WINDOW in package: com.games.mengmeizhitd at: Binary XML file line #71
10-30 23:01:46.756  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.GET_TASKS in package: com.games.mengmeizhitd at: Binary XML file line #72
10-30 23:01:46.757  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.games.mengmeizhitd at: Binary XML file line #73
10-30 23:01:46.757  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.games.mengmeizhitd at: Binary XML file line #74
10-30 23:01:46.757  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.games.mengmeizhitd at: Binary XML file line #75
10-30 23:01:46.757  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.games.mengmeizhitd at: Binary XML file line #77
10-30 23:01:46.757  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.games.mengmeizhitd at: Binary XML file line #78
10-30 23:01:46.757  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SYSTEM_ALERT_WINDOW in package: com.games.mengmeizhitd at: Binary XML file line #79
10-30 23:01:46.776  1444  1833 I PackageManager: Integrity check passed for file:///data/app/vmdl1210454286.tmp
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.games.mengmeizhitd at: Binary XML file line #58
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SYSTEM_ALERT_WINDOW in package: com.games.mengmeizhitd at: Binary XML file line #59
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.games.mengmeizhitd at: Binary XML file line #66
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.games.mengmeizhitd at: Binary XML file line #67
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.games.mengmeizhitd at: Binary XML file line #68
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.games.mengmeizhitd at: Binary XML file line #69
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.games.mengmeizhitd at: Binary XML file line #70
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SYSTEM_ALERT_WINDOW in package: com.games.mengmeizhitd at: Binary XML file line #71
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.GET_TASKS in package: com.games.mengmeizhitd at: Binary XML file line #72
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.games.mengmeizhitd at: Binary XML file line #73
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.games.mengmeizhitd at: Binary XML file line #74
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.games.mengmeizhitd at: Binary XML file line #75
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.games.mengmeizhitd at: Binary XML file line #77
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.games.mengmeizhitd at: Binary XML file line #78
10-30 23:01:46.784  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SYSTEM_ALERT_WINDOW in package: com.games.mengmeizhitd at: Binary XML file line #79
10-30 23:01:46.869  1444  1673 V StorageManagerService: Package null has legacy storage
10-30 23:01:46.875  1444  1833 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.games.mengmeizhitd token=26 restoreSet=0
10-30 23:01:46.875  1444  1833 V BackupManagerService: [UserID:0] Finishing install immediately
10-30 23:01:46.876  1444  1833 D PackageInstallerSession: Marking session 1210454286 as applied
10-30 23:01:46.879  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10228; state: DISABLED
10-30 23:01:46.879  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10228; state: DISABLED
10-30 23:01:46.884  1444  2922 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10228; state: DISABLED
10-30 23:01:46.894  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@AuA
10-30 23:01:46.898  1444  5551 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-30 23:01:46.898  1444  5551 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.android.buyer/.mRve
10-30 23:01:46.906  1444  1444 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-30 23:01:46.906  1444  1444 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
